,early_chatter_band_energy_growth,early_energy_growth_rate,early_hegr,early_instantaneous_amplitude_max,early_instantaneous_amplitude_mean,early_instantaneous_energy_max,early_instantaneous_energy_mean,early_short_term_spectral_energy_growth,freq_band_energy_ratio_band_1_0_50_hz,freq_band_energy_ratio_band_2_50_150_hz,freq_band_energy_ratio_band_3_150_300_hz,freq_band_energy_ratio_band_4_300_490_hz,freq_centroid,freq_chatter_band_ratio,freq_entropy,freq_harmonics_ratio,freq_peak,freq_sideband_ratio,freq_spectral_kurtosis,freq_spindle_harmonic_ratio,freq_spread,freq_tooth_harmonic_ratio,imf1_correlation,imf_1_bandwidth_hz,imf_1_centre_frequency_hz,imf_1_energy_ratio,imf_1_gate,imf_1_kurtosis,imf_1_source_correlation,imf_1_spectral_entropy,imf_2_bandwidth_hz,imf_2_centre_frequency_hz,imf_2_energy_ratio,imf_2_gate,imf_2_kurtosis,imf_2_source_correlation,imf_2_spectral_entropy,imf_3_bandwidth_hz,imf_3_centre_frequency_hz,imf_3_energy_ratio,imf_3_gate,imf_3_kurtosis,imf_3_source_correlation,imf_3_spectral_entropy,imf_bandwidth_mean,imf_centre_freq_mean,imf_count,imf_entropy_mean,imf_frequency_ordering_score,imf_max_adjacent_correlation,imf_max_energy_ratio,imf_mode_mixing_index,imf_orthogonality_index,imf_selected_count,physics_chatter_band_energy,physics_chatter_to_harmonic_energy_ratio,physics_forced_vibration_energy,physics_frequency_proximity,physics_peak_to_spindle_harmonic_distance_hz,physics_peak_to_tooth_harmonic_distance_hz,physics_sideband_strength,physics_spindle_frequency_hz,physics_tooth_passing_frequency_hz,time_clearance_factor,time_crest_factor,time_impulse_factor,time_kurtosis,time_mean_absolute,time_peak_to_peak,time_rms,time_shape_factor,time_skewness,time_std,time_variance,time_zero_crossing_rate,wavelet_cA_2_energy,wavelet_cA_2_energy_ratio,wavelet_cD_1_energy,wavelet_cD_1_energy_ratio,wavelet_cD_2_energy,wavelet_cD_2_energy_ratio,wavelet_dominant_ridge_hz,wavelet_entropy,wavelet_high_freq_ratio,wavelet_time_frequency_concentration,start_index,end_index
freq_band_energy_ratio_band_3_150_300_hz,-0.9814157574962856,-0.9521747907754948,0.9256504417961919,0.3052985053506523,0.5846398975898314,0.3054670826049427,0.6603158282727503,-0.932034001495816,-0.991845864482893,0.9866710017339967,1.0,0.9996801160755804,0.7585355476015625,0.9676384352393627,0.2974632038745577,-0.5917202988550071,,-0.5134526361205236,-0.229625933432201,-0.9999961468196086,0.997254785708715,-0.5917202988550071,-0.6942853109106754,-0.326344321369415,0.8516421882058601,-0.07306349270825596,,-0.9584107695792131,-0.6942853109106754,-0.9999998755603209,-0.9950590923502509,0.6537695407575819,0.6842538953918437,,-0.4659383012031717,0.6525330190772232,-0.95001663118493,-0.9615943531721971,-0.9570610557933056,-0.5904291225215146,,0.8332413140516118,-0.8525257628585932,-0.9961699499633769,-0.9865875666467483,-0.9887873226605075,,-0.9981819747889148,,0.9951001616434774,0.6842538953918437,0.9970663670254957,-0.10221913267028575,,0.5547808431708171,0.8886883536455409,-0.22301033004508453,,,,-0.27906450029814955,,,0.7186873079320714,0.5172251126720764,0.6243899306603417,-0.990478811060223,0.5467803870296664,0.5909073086724079,0.6368284780654312,0.7600473969544833,-0.4933239178140013,0.6835077921704442,0.6820991983945838,0.9893832380905936,0.4812587037173397,0.2787021346152226,-0.9864084879479111,-0.986544704621068,-0.008293033347138592,-0.0059406350579650335,,-0.5614962605675903,-0.2787021346152223,0.2408900077528909,-0.18652774444358844,-0.18652774444358844
freq_band_energy_ratio_band_4_300_490_hz,-0.9859551135952184,-0.9441422561187979,0.915784507315426,0.32928495009213843,0.5639339769549803,0.32945210607565645,0.6411109079222326,-0.9225709171325371,-0.9883053440782311,0.9822397337294039,0.9996801160755804,1.0,0.7418120905838428,0.9609467992620365,0.32151479178351045,-0.5711423542441465,,-0.4915852069541212,-0.2541682713668769,-0.9996060538449963,0.9950630233501593,-0.5711423542441465,-0.6758608518871909,-0.30233301059548856,0.8381138311659914,-0.047816108238547775,,-0.9508861572958202,-0.6758608518871909,-0.9996673742458809,-0.9972518525967805,0.63442240810589,0.7024787646688433,,-0.48816770665752557,0.6714892618154715,-0.9418167133799267,-0.9682286587819254,-0.9494232131883654,-0.6106528462414882,,0.8469587447840433,-0.8654726037956437,-0.998062742879705,-0.990400395458865,-0.9846942140268127,,-0.9963382899685822,,0.992281213583324,0.7024787646688433,0.9948115541073038,-0.0770273045137199,,0.5756459090870605,0.8768075766943171,-0.1982843247271055,,,,-0.2546883982890744,,,0.7008713101295593,0.4954138518413709,0.6044345981281569,-0.9866801966861471,0.5254294213051119,0.5703145474003481,0.6171247965218678,0.7762404688369703,-0.4711663138786076,0.6648277100752736,0.6633862720061239,0.9853911207166641,0.4589346726776795,0.2543234870126768,-0.9902486560542679,-0.9903640938602548,0.017000359475822888,0.019352428704353317,,-0.5403883640691399,-0.25432348701267643,0.21626611782071578,-0.16162034297813135,-0.16162034297813135
freq_centroid,-0.6193948661679393,-0.9213670028584768,0.9487030111492066,-0.3889408471874891,0.9721342939837126,-0.3887777460479387,0.9902406003883509,-0.9431132294073222,-0.8353964005655016,0.8544636102665767,0.7585355476015625,0.7418120905838428,1.0,0.8984213785455539,-0.39649802203140666,-0.9741494067700189,,-0.9486488927866462,0.4600399521134052,-0.7603415742664571,0.8047042850060631,-0.9741494067700189,-0.9956193128803784,-0.863499224914346,0.9875364280706733,-0.7053112969385225,,-0.9129593330910928,-0.9956193128803784,-0.7588605379651596,-0.6900907999791759,0.9889930237804279,0.04383251500201498,,0.22314414634274288,0.001188892900545925,-0.9240603317703403,-0.5505471666957987,-0.9148640005806344,0.07806359063169417,,0.27174982152509575,-0.30607286741066747,-0.6986528488234544,-0.6419940267738053,-0.8473388856775874,,-0.7964318231703159,,0.8192469582561862,0.04383251500201498,0.8061873966910038,-0.7257551997223937,,-0.12133428714542853,0.9728824702032156,-0.8043822862121242,,,,-0.8374242173060891,,,0.9982511374379688,0.9500321962667452,0.9826197935123367,-0.8410204319571472,0.9603479538911872,0.9739211726307188,0.9854686373649514,0.1530486356286008,-0.9410227162648073,0.9941190682478627,0.9939084336034564,0.8451839841407786,0.9362582111581929,0.8372179231178433,-0.6411552754184691,-0.6417928399855354,-0.6578998144967289,-0.6561263464313797,,-0.9651265683237041,-0.8372179231178432,0.8151663219316175,-0.7816832515572151,-0.7816832515572151
freq_chatter_band_ratio,-0.9012330593635723,-0.9984646202286751,0.99117558651328,0.05512538957586785,0.7704423050280932,0.055302153757973614,0.8284518619184575,-0.9933128536395683,-0.9919073058862138,0.9958036387931856,0.9676384352393627,0.9609467992620365,0.8984213785455539,1.0,0.04691870778457608,-0.7759941268695029,,-0.7133746364193585,0.02340307213280473,-0.9683352124245653,0.9836670243930042,-0.7759941268695029,-0.8534267640319286,-0.5543086540328152,0.9563394698791924,-0.32236536941293986,,-0.999411221067059,-0.8534267640319286,-0.9677642021012867,-0.9378039087095424,0.8235572033352124,0.47809241964464877,,-0.22758436173406624,0.440202222492479,-0.9980532137797187,-0.8612145291541876,-0.9992392212575143,-0.3676603367551635,,0.6667547190238203,-0.6930419137983795,-0.9418681214483162,-0.9134697402115098,-0.9944708166977355,,-0.9810883917541934,,0.9878465936267113,0.47809241964464877,0.9841143758933455,-0.34993013587233607,,0.3268806326280398,0.9756302068670076,-0.4617791966806685,,,,-0.5123493924657815,,,0.870890422931448,0.716452584003219,0.8012902936110348,-0.9931639240108473,0.740364595751215,0.7753578705900412,0.8107758264764551,0.5714629794320689,-0.6968567037342968,0.8455828355408638,0.8445520174633379,0.994037930241601,0.6868809308563992,0.5120253080431396,-0.9130242572975397,-0.9133629470320355,-0.2603567393595421,-0.2580846930651278,,-0.7521321110893336,-0.5120253080431393,0.47800436501453225,-0.4284035161269757,-0.4284035161269757
freq_entropy,-0.4751421759104669,0.00848548616409719,-0.08590482576062318,0.9999662372927518,-0.6006594892224977,0.9999647668765342,-0.5205735967218263,0.06872167424719114,-0.17336333931544853,0.1381366780561767,0.2974632038745577,0.32151479178351045,-0.39649802203140666,0.04691870778457608,1.0,0.5936368639078807,,0.6665404874591108,-0.9975270813395871,-0.29481168887794146,0.22595189258493587,0.5936368639078807,0.4805970896964404,0.8053871285291676,-0.24706606370363038,0.9304478588018753,,-0.012618357241124095,0.4805970896964404,-0.2969868713465237,-0.3907836380477607,-0.5279682986645878,0.8997737403466686,,-0.9833639423058029,0.9175635333595366,0.015472068159112578,-0.5480889625717725,-0.007926236068092693,-0.9461861409842488,,0.7757397309371226,-0.7526200068594973,-0.3798040208604478,-0.44931736260887534,-0.15155694307578846,,-0.2393784765282152,,0.20160931279890607,0.8997737403466686,0.22351347340527156,0.9193258696258294,,0.9593616602129165,-0.17340432821008822,0.8643519908544735,,,,0.8337925624776555,,,-0.4500749219692617,-0.6632524615164832,-0.5600213639618979,-0.1631973912533557,-0.6367282804905886,-0.5944478299980929,-0.5466715783532111,0.8465364030487842,0.6837249117330642,-0.4935826651856298,-0.4952585188251427,0.15555372213996543,-0.6937420188609704,-0.834000822248644,-0.45029396220650064,-0.4495517448026707,0.9522335799131738,0.952949316050962,,0.6229975278105735,0.8340008222486441,-0.8549627871888619,0.8824922812731572,0.8824922812731572
freq_harmonics_ratio,0.42602996717120134,0.8097413701444288,-0.8527544982661638,0.587004075769156,-0.9999616749201546,0.586860742488749,-0.9961262719245249,0.8436262716666842,0.689632856098464,-0.7150151862230141,-0.5917202988550071,-0.5711423542441465,-0.9741494067700189,-0.7759941268695029,0.5936368639078807,1.0,,0.9955864073258182,-0.6487280262410633,0.59395589744205,-0.6497880375499311,1.0,0.9910039724722101,0.9551123301197668,-0.9264527477344802,0.8472219074865033,,0.7971782545076556,0.9910039724722101,0.5921223924680057,0.5087591622476505,-0.9968523132847058,0.18298816260143008,,-0.4375843539181418,0.22474638060582183,0.8138215088468501,0.3477290356407315,0.800002459975121,-0.30126092516784925,,-0.04732148910995464,0.0830976010790248,0.5189662947456101,0.45219478981258515,0.7054674056339545,,0.63923261674692,,-0.6685259528920129,0.18298816260143008,-0.6516881374812307,0.8624058228851774,,0.34243337215654396,-0.8954811197152688,0.9178012329374163,,,,0.939245298783161,,,-0.9858002689708012,-0.9959898878866632,-0.9991530836921689,0.697064353885295,-0.998505578955572,-0.9999994918465649,-0.9983652923059508,0.07415100134295578,0.9931300819818581,-0.9928842984025271,-0.9931120439928682,-0.7025949552424381,-0.9914185544902792,-0.9391157124224402,0.45121924006866176,0.45196075781918854,0.8110227767254352,0.8096443114103076,,0.9993156427525542,0.9391157124224402,-0.9249438806100672,0.9023675321166037,0.9023675321166037
freq_peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq_sideband_ratio,0.33924326369403657,0.7510979128202222,-0.799972136862045,0.6603922306401973,-0.9963698955415656,0.660259281594116,-0.9834771920991421,0.7895122253043859,0.6186272093671791,-0.6462484637975393,-0.5134526361205236,-0.4915852069541212,-0.9486488927866462,-0.7133746364193585,0.6665404874591108,0.9955864073258182,,1.0,-0.7172860890966452,0.5158328193480272,-0.5755837759074424,0.9955864073258042,0.9740699918990471,0.9786991569564363,-0.8870378167188241,0.893339078744761,,0.7369988351742335,0.9740699918990471,0.5138806684585355,0.4257179437375451,-0.9850121475501715,0.2744452685133959,,-0.5200402702370028,0.31520289760286374,0.755692358916521,0.25820158807027893,0.7401622566511973,-0.38942058056901985,,0.04663160714428312,-0.010793948609372828,0.43645383860356246,0.3664929243487278,0.635838730532902,,0.5642398727284229,,-0.5957806199392744,0.2744452685133959,-0.5776283165238572,0.9061077154709819,,0.42909745280445216,-0.8497565201337501,0.951012404732252,,,,0.9673133376623873,,,-0.9656899642203917,-0.9999903110679073,-0.9908815633302894,0.626696988409973,-0.999227438727754,-0.9956805128806666,-0.9885949131215757,0.16741474096326134,0.9997286473145344,-0.9773262426005629,-0.9777326569524655,-0.6327117091226293,-0.9993113770922906,-0.9672175822517955,0.3654753257844182,0.36624879347740275,0.8623465061059296,0.8611530276686877,,0.9983765413080903,0.9672175822517955,-0.9565340498629946,0.9388308645032013,0.9388308645032013
freq_spectral_kurtosis,0.41212440401809847,-0.0787451277207247,0.15571573356893154,-0.9969158632566167,0.6553658387231832,-0.9969019543808818,0.5792951998694871,-0.13866872853812867,0.10371570214166632,-0.0681857137336304,-0.229625933432201,-0.2541682713668769,0.4600399521134052,0.02340307213280473,-0.9975270813395871,-0.6487280262410633,,-0.7172860890966452,1.0,0.22692319646347786,-0.15692760663663383,-0.6487280262410569,-0.541042830009123,-0.8450557536399914,0.3145593716926551,-0.9539003944909182,,-0.0576904071968862,-0.541042830009123,0.22914035731500482,0.32512284249942336,0.5863516356047814,-0.8668801433795924,,0.9681654921798533,-0.8873506505319074,-0.08570854996166745,0.48794734289041625,-0.06237431289201207,0.9211010603423141,,-0.7294689943977348,0.7044805360466384,0.3138481701430934,0.38541721898339015,0.08171087313705556,,0.17054674622895324,,-0.13227078642481,-0.8668801433795924,-0.1544556917462748,-0.9447086675387589,,-0.9371567792224029,0.24219392997743003,-0.8975590251188613,,,,-0.8705324355109875,,,0.511724134683716,0.7142119060151886,0.6168645367431905,0.09345291704528629,0.6893482192248589,0.6494948966629639,0.6041711015434212,-0.807029096321061,-0.7333225350633317,0.5534872577495752,0.5550919704954367,-0.08574142094999199,0.7426460376827936,0.8707180649975613,0.3864259719743629,0.38565930935552317,-0.9713411938752858,-0.9718976602270237,,-0.676434063148875,-0.8707180649975617,0.8893036575456621,-0.91336600700192,-0.91336600700192
freq_spindle_harmonic_ratio,0.9808792737266789,0.9530193487713733,-0.9266972689550559,-0.3026538352344846,-0.5868898188246112,-0.30282256192034335,-0.6623980496880312,0.9330363627224779,0.9921958290752704,-0.9871189372444436,-0.9999961468196086,-0.9996060538449963,-0.7603415742664571,-0.9683352124245653,-0.29481168887794146,0.59395589744205,,0.5158328193480272,0.22692319646347786,1.0,-0.9974564986106199,0.5939558974420523,0.6962805445800065,0.3289671095128361,-0.8530938899241448,0.07583182226854884,,0.9591993345646964,0.6962805445800065,0.9999974072812405,0.994779641525894,-0.6558676265964462,-0.6822268555633055,,0.4634802261943991,-0.6504269389875786,0.9508796454012414,0.9608286981157574,0.9578621016343591,0.5881863423527898,,-0.8317032097335718,0.8510714877951526,0.9959233805487917,0.9861306256738258,0.9891980590236894,,0.9983454462495448,,-0.995370798983964,-0.6822268555633055,-0.9972750077570023,0.10498022829944391,,-0.5524690576834529,-0.8899577719764302,0.22571559002556393,,,,0.28172917047481927,,,-0.720614805533981,-0.519598983820278,-0.626555917829058,0.9908571575525157,-0.549102584169041,-0.5931445652272658,-0.6389663591327956,-0.7582404158844603,0.4957367351881642,-0.6855315032004415,-0.6841265693291203,-0.9897828663399613,-0.4836902583935061,-0.2813670983177931,0.9859485531662361,0.9860870452396422,0.011068936539203999,0.008716593790727954,,0.5637912048142562,0.2813670983177928,-0.2435833627910043,0.18925433613911277,0.18925433613911277
freq_spread,-0.9645125090854656,-0.9721860785656953,0.9511270525189329,0.23394906694857592,0.6431083814704865,0.23412118461668846,0.7141111959621518,-0.9563076803748748,-0.9985597684743632,0.9960118108915093,0.997254785708715,0.9950630233501593,0.8047042850060631,0.9836670243930042,0.22595189258493587,-0.6497880375499311,,-0.5755837759074424,-0.15692760663663383,-0.9974564986106199,1.0,-0.6497880375499314,-0.7456706455333583,-0.395441014199103,0.8881137976206115,-0.14671156839077004,,-0.9769120475507083,-0.7456706455333583,-0.9972916018144317,-0.9849757701040477,0.7080053668864995,0.6283774759043926,,-0.39914153389186807,0.5946321366468276,-0.9705259144554637,-0.9386306727323659,-0.9758988088620182,-0.5290460710494599,,0.7900128442875336,-0.8114823579011905,-0.9869607558510426,-0.971792339800194,-0.9971303067389982,,-0.9999047045383765,,0.9996895279632776,0.6283774759043926,0.9999968689212644,-0.17559721189951064,,0.4916513740788111,0.9201999282248117,-0.2945798919765541,,,,-0.3494032690141141,,,0.7682014013217164,0.5791779184480856,0.6805145591815556,-0.9979533730645402,0.6072767662816076,0.6490214195081443,0.6921705493790117,0.7098404434298282,-0.5563787145800975,0.7356811976373644,0.7343739485805024,0.997428354814248,0.5448451721643058,0.3490496902334489,-0.971533878836503,-0.9717304285387918,-0.08231427639357426,-0.0799695756339871,,-0.6212268230149733,-0.3490496902334485,0.31209477685200626,-0.2587627015783362,-0.2587627015783362
freq_tooth_harmonic_ratio,0.42602996717120134,0.8097413701444288,-0.8527544982661638,0.587004075769156,-0.9999616749201546,0.586860742488749,-0.9961262719245249,0.8436262716666842,0.689632856098464,-0.7150151862230141,-0.5917202988550071,-0.5711423542441465,-0.9741494067700189,-0.7759941268695029,0.5936368639078807,1.0,,0.9955864073258042,-0.6487280262410569,0.5939558974420523,-0.6497880375499314,1.0,0.9910039724722101,0.9551123301197668,-0.9264527477344802,0.8472219074865033,,0.7971782545076556,0.9910039724722101,0.5921223924680057,0.5087591622476505,-0.9968523132847058,0.18298816260143008,,-0.4375843539181418,0.22474638060582183,0.8138215088468501,0.3477290356407315,0.800002459975121,-0.30126092516784925,,-0.04732148910995464,0.0830976010790248,0.5189662947456101,0.45219478981258515,0.7054674056339545,,0.63923261674692,,-0.6685259528920129,0.18298816260143008,-0.6516881374812307,0.8624058228851774,,0.34243337215654396,-0.8954811197152688,0.9178012329374163,,,,0.939245298783161,,,-0.9858002689708012,-0.9959898878866632,-0.9991530836921689,0.697064353885295,-0.998505578955572,-0.9999994918465649,-0.9983652923059508,0.07415100134295578,0.9931300819818581,-0.9928842984025271,-0.9931120439928682,-0.7025949552424381,-0.9914185544902792,-0.9391157124224402,0.45121924006866176,0.45196075781918854,0.8110227767254352,0.8096443114103076,,0.9993156427525542,0.9391157124224402,-0.9249438806100672,0.9023675321166037,0.9023675321166037
imf1_correlation,0.5432768250245498,0.8809880524582909,-0.914985385958287,0.4733747582268736,-0.989794299201918,0.4732188082298084,-0.9989335630346057,0.9078957584113919,0.78034490279004,-0.8021463545315076,-0.6942853109106754,-0.6758608518871909,-0.9956193128803784,-0.8534267640319286,0.4805970896964404,0.9910039724722101,,0.9740699918990471,-0.541042830009123,0.6962805445800065,-0.7456706455333583,0.9910039724722101,1.0,0.9068730668829649,-0.9684943738888279,0.7685032345626256,,0.870807361340557,1.0,0.6946442670082017,0.6193999026538198,-0.9984949637815443,0.04976928450315709,,-0.3133087170346196,0.09231589528138064,0.8842723858601593,0.47008150772211044,0.8731046510497059,-0.17093593933011217,,-0.1805783096276538,0.2157196386259648,0.62869693504782,0.5674945719647717,0.7939737334808392,,0.7364010198627107,,-0.7620415760729753,0.04976928450315709,-0.7473357155943954,0.7868992593641454,,0.21361160243307833,-0.9469941065020047,0.8564078062676629,,,,0.8848582785311451,,,-0.9994054090547997,-0.9750564972421147,-0.995671543781376,0.7867525621042702,-0.9822090682876712,-0.9908685496684548,-0.9970332222110542,-0.059980082697864916,0.9685353771076268,-0.9998894595097862,-0.9998589350456865,-0.7915082298267617,-0.9650043631844488,-0.8846824294362977,0.5665939014126478,0.5672785196611344,0.7254328552470217,0.7238116689308974,,0.9853753343733126,0.8846824294362975,-0.8657528488018134,0.8365723926959114,0.8365723926959114
imf_1_bandwidth_hz,0.13889195445339708,0.599561926450555,-0.6597446189601581,0.8004891295545018,-0.9576693179674161,0.8003830120231287,-0.9253624707856033,0.6466953820103037,0.44414911719774386,-0.4758130807839442,-0.326344321369415,-0.30233301059548856,-0.863499224914346,-0.5543086540328152,0.8053871285291676,0.9551123301197668,,0.9786991569564363,-0.8450557536399914,0.3289671095128361,-0.395441014199103,0.9551123301197668,0.9068730668829649,1.0,-0.7733569615616895,0.9665684389537618,,0.5825393114828258,0.9068730668829554,0.3268158457494601,0.23088315877298998,-0.9286194460354799,0.466016087663618,,-0.6843180038553851,0.5033232001006863,0.6051392182016319,0.05436348702510785,0.586346856901611,-0.5702189304633899,,0.2507146641560719,-0.21585175220255962,0.24244340689702515,0.16767121217019934,0.4638400290680453,,0.38272343006703,,-0.4182041206687464,0.466016087663618,-0.3977382348992565,0.9736582831971009,,0.6053959381859759,-0.7234270558730026,0.9942239950168135,,,,0.9987694880881536,,,-0.8918040991086734,-0.9777859413206823,-0.9421137398982284,0.4533653586109934,-0.9698746810873816,-0.9554104942570791,-0.936619054413183,0.366250864396683,0.9832159290202069,-0.9130384144259542,-0.9138230937654638,-0.46025292160363607,-0.9856428210294335,-0.9987507035675993,0.16659313049251454,0.16741254681437576,0.9479248426995359,0.9471729763285585,,0.9654166973606679,0.9987507035675993,-0.996028698235768,0.989533789644257,0.989533789644257
imf_1_centre_frequency_hz,-0.7352391507898645,-0.9710602272579953,0.986640754098791,-0.2390951545261475,0.9231217909743309,-0.23892325121814142,0.9559633869694515,-0.9836865938081623,-0.9114937998819723,0.9255801326594405,0.8516421882058601,0.8381138311659914,0.9875364280706733,0.9563394698791924,-0.24706606370363038,-0.9264527477344802,,-0.8870378167188241,0.3145593716926551,-0.8530938899241448,0.8881137976206115,-0.9264527477344802,-0.9684943738888279,-0.7733569615616895,1.0,-0.5849467566001156,,-0.9658039235248732,-0.9684943738887515,-0.8519035560222028,-0.7953969742135549,0.9533787848854064,0.2005255433510544,,0.06694089803726598,0.15856457101104016,-0.97270527207341,-0.6750757002489522,-0.9670098946567098,-0.0798196716873503,,0.41983052107415,-0.4520952372557512,-0.802551952979374,-0.7546653835706284,-0.9203607001148169,,-0.8816839966341582,,0.8992904202121411,0.2005255433510544,0.8892611920733715,-0.6084323503470872,,0.036405729942802605,0.9971613301217466,-0.7008491521560322,,,,-0.7409645400328918,,,0.9765051058433276,0.8890616201926358,0.9411564885459961,-0.9156871602710137,0.9044974185607548,0.9260728092825402,0.9464522056221396,0.3066774375040202,-0.8760421408451383,0.9646845622557401,0.9641749215427682,0.9187713922399098,0.8692957818863992,0.7407110891587219,-0.7539475014596294,-0.7544932114106937,-0.5311683071832313,-0.5291736804682177,,-0.9118953479615034,-0.7407110891587216,0.7138415553946051,-0.673779999675796,-0.673779999675796
imf_1_energy_ratio,-0.1196749500922726,0.37430642995989194,-0.4449997376131172,0.9274054201094567,-0.8518403959620829,0.9273391845512723,-0.7972258290099573,0.4294999800437531,0.19957035103391826,-0.2343824977074362,-0.07306349270825596,-0.047816108238547775,-0.7053112969385225,-0.32236536941293986,0.9304478588018753,0.8472219074865033,,0.893339078744761,-0.9539003944909182,0.07583182226854884,-0.14671156839077004,0.8472219074865033,0.7685032345626256,0.9665684389537618,-0.5849467566001156,1.0,,0.35465442346082,0.7685032345626245,0.07356102834519154,-0.026316602464259382,-0.8024379853224998,0.6773008236336879,,-0.8484092741567815,0.708058677281467,0.38077641151886366,-0.20348355626734468,0.3590378597747195,-0.7617935649956366,,0.4905522109382405,-0.4589997099933369,-0.014420801498211788,-0.09071307327200061,0.22117574632975495,,0.13304183026010805,,-0.17131321674041913,0.6773008236336879,-0.1491864593880473,0.9995716837273375,,0.7892386136493791,-0.5222169406286145,0.9885045957016511,,,,0.978095258454376,,,-0.7459847929387295,-0.89135222976154,-0.8246452274070154,0.20966516598619034,-0.8749879544289481,-0.8477570299635897,-0.8154737452737763,0.5925990194113908,0.9035648073047902,-0.7779317566575061,-0.7791417611426171,-0.21722936779894755,-0.9093982128734737,-0.978173734355194,-0.09180197238124098,-0.09097436242094288,0.9978989134285513,0.9977437363108203,,0.8662925411931683,0.9781737343551942,-0.9855586836144876,0.9934522603326941,0.9934522603326941
imf_1_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imf_1_kurtosis,0.8858344966647267,0.9997773129457486,-0.9951400497253761,-0.020834592525609187,-0.7918619697739169,-0.021011588008607585,-0.8471800414951522,0.9966892901362445,0.986967086666956,-0.9920773820500749,-0.9584107695792131,-0.9508861572958202,-0.9129593330910928,-0.999411221067059,-0.012618357241124095,0.7971782545076556,,0.7369988351742335,-0.0576904071968862,0.9591993345646964,-0.9769120475507083,0.7971782545076556,0.870807361340557,0.5825393114828258,-0.9658039235248732,0.35465442346082,,1.0,0.8708073613405538,0.9585530263067439,0.9253403263616311,-0.8425343723808214,-0.44767567944321796,,0.19404021710664324,-0.40913567832728853,0.9996054631970157,0.8432694345130645,0.9999889908377562,0.3355364576642048,,-0.6407913049703207,0.667899510428351,0.92978582759384,0.8989707326417469,0.9902822329303831,,0.9738695966271699,,-0.9819320188343894,-0.44767567944321796,-0.9774436122511913,0.3818653613290607,,-0.29426248682375344,-0.9825842328285054,0.49194056001457304,,,,0.5415128134272742,,,-0.8872404963183637,-0.7399669926553726,-0.8213456575985755,0.9885741734921777,-0.7629924000644472,-0.7965692028030085,-0.8303823493120117,-0.5429703528198441,0.721054264366307,-0.8634014430229933,-0.8624271334129452,-0.9897116209953208,-0.7114123592521963,-0.5411955509080629,0.8984912495134402,0.8988557795950727,0.2933306742689671,0.2910808884714199,,0.7743003226778375,0.5411955509080627,-0.5078598199120061,0.459153831635267,0.459153831635267
imf_1_source_correlation,0.5432768250245498,0.8809880524582909,-0.914985385958287,0.4733747582268736,-0.989794299201918,0.4732188082298084,-0.9989335630346057,0.9078957584113919,0.78034490279004,-0.8021463545315076,-0.6942853109106754,-0.6758608518871909,-0.9956193128803784,-0.8534267640319286,0.4805970896964404,0.9910039724722101,,0.9740699918990471,-0.541042830009123,0.6962805445800065,-0.7456706455333583,0.9910039724722101,1.0,0.9068730668829554,-0.9684943738887515,0.7685032345626245,,0.8708073613405538,1.0,0.6946442670082017,0.6193999026538198,-0.9984949637815443,0.04976928450315709,,-0.3133087170346196,0.09231589528138064,0.8842723858601593,0.47008150772211044,0.8731046510497059,-0.17093593933011217,,-0.1805783096276538,0.2157196386259648,0.62869693504782,0.5674945719647717,0.7939737334808392,,0.7364010198627107,,-0.7620415760729753,0.04976928450315709,-0.7473357155943954,0.7868992593641454,,0.21361160243307833,-0.9469941065020047,0.8564078062676629,,,,0.8848582785311451,,,-0.9994054090547997,-0.9750564972421147,-0.995671543781376,0.7867525621042702,-0.9822090682876712,-0.9908685496684548,-0.9970332222110542,-0.059980082697864916,0.9685353771076268,-0.9998894595097862,-0.9998589350456865,-0.7915082298267617,-0.9650043631844488,-0.8846824294362977,0.5665939014126478,0.5672785196611344,0.7254328552470217,0.7238116689308974,,0.9853753343733126,0.8846824294362975,-0.8657528488018134,0.8365723926959114,0.8365723926959114
